query,run_a,run_b,program_a,program_b,gene_jaccard,name_similarity,combined_similarity,overlap_count,genes_a_count,genes_b_count,is_match
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,Glioma Stem Cell Maintenance,0.0,0.0,0.0,0,1,7,False
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,Hypoxia Adaptation and Response,0.0,0.0,0.0,0,1,2,False
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,Macrophage/Microglia Reprogramming,0.0,0.0,0.0,0,1,11,False
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,Apoptosis Resistance and Survival Signaling,0.0,0.14285714285714285,0.04285714285714285,0,1,6,False
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,Growth Factor and Receptor Signaling,0.0,0.14285714285714285,0.04285714285714285,0,1,4,False
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,Transcriptional Master Regulation,0.0,0.0,0.0,0,1,4,False
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,Inflammatory Lipid Mediator Signaling,0.0,0.16666666666666666,0.049999999999999996,0,1,1,False
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,Cellularity and Structural Organization,0.0,0.0,0.0,0,1,4,False
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,Metabolic Adaptation and Nutrient Sensing,0.0,0.0,0.0,0,1,6,False
0_Gliosis,20251126_125238,20251126_135814,mRNA-Based Mesenchymal Signaling,DNA Damage Response and Genomic Stability,0.0,0.0,0.0,0,1,3,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Epithelial-Mesenchymal Transition,0.5,0.0,0.35,12,18,18,True
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Calcium-Mediated Proliferation and Survival,0.0,0.125,0.0375,0,18,13,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Glioma Stem Cell Maintenance,0.0,0.0,0.0,0,18,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Integrin-Mediated Cell Invasion,0.3181818181818182,0.14285714285714285,0.2655844155844156,7,18,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Extracellular Matrix Remodeling,0.38095238095238093,0.6,0.4466666666666666,8,18,11,True
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Receptor Tyrosine Kinase Signaling,0.07407407407407407,0.0,0.05185185185185184,2,18,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Immune Microenvironment Modulation,0.0,0.0,0.0,0,18,5,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Cuproptosis and Metabolic Reprogramming,0.05555555555555555,0.125,0.07638888888888888,1,18,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Tetraspanin-Mediated Cell Adhesion,0.0,0.0,0.0,0,18,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Extracellular Matrix Remodeling and Invasion,Transcriptional Regulation of Differentiation,0.0,0.0,0.0,0,18,2,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Epithelial-Mesenchymal Transition,0.13636363636363635,0.0,0.09545454545454544,3,7,18,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Calcium-Mediated Proliferation and Survival,0.1111111111111111,0.125,0.11527777777777776,2,7,13,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Glioma Stem Cell Maintenance,0.125,0.0,0.0875,2,7,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Integrin-Mediated Cell Invasion,0.2857142857142857,0.0,0.19999999999999998,4,7,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Extracellular Matrix Remodeling,0.0,0.0,0.0,0,7,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Receptor Tyrosine Kinase Signaling,0.38461538461538464,0.125,0.3067307692307692,5,7,11,True
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Immune Microenvironment Modulation,0.0,0.0,0.0,0,7,5,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Cuproptosis and Metabolic Reprogramming,0.0,0.125,0.0375,0,7,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Tetraspanin-Mediated Cell Adhesion,0.0,0.0,0.0,0,7,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,RTK/MAPK Signaling Inhibition and Feedback,Transcriptional Regulation of Differentiation,0.0,0.0,0.0,0,7,2,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Epithelial-Mesenchymal Transition,0.1111111111111111,0.0,0.07777777777777777,2,2,18,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Calcium-Mediated Proliferation and Survival,0.0,0.0,0.0,0,2,13,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Glioma Stem Cell Maintenance,0.18181818181818182,0.0,0.12727272727272726,2,2,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Integrin-Mediated Cell Invasion,0.0,0.0,0.0,0,2,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Extracellular Matrix Remodeling,0.0,0.0,0.0,0,2,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Receptor Tyrosine Kinase Signaling,0.0,0.0,0.0,0,2,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Immune Microenvironment Modulation,0.0,0.0,0.0,0,2,5,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Cuproptosis and Metabolic Reprogramming,0.0,0.0,0.0,0,2,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Tetraspanin-Mediated Cell Adhesion,0.0,0.0,0.0,0,2,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Wnt/β-catenin Pathway Activation,Transcriptional Regulation of Differentiation,0.0,0.0,0.0,0,2,2,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Epithelial-Mesenchymal Transition,0.0,0.0,0.0,0,5,18,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Calcium-Mediated Proliferation and Survival,0.2,0.14285714285714285,0.18285714285714283,3,5,13,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Glioma Stem Cell Maintenance,0.0,0.0,0.0,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Integrin-Mediated Cell Invasion,0.0,0.0,0.0,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Extracellular Matrix Remodeling,0.0,0.16666666666666666,0.049999999999999996,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Receptor Tyrosine Kinase Signaling,0.0,0.0,0.0,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Immune Microenvironment Modulation,0.1111111111111111,0.0,0.07777777777777777,1,5,5,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Cuproptosis and Metabolic Reprogramming,0.0,0.14285714285714285,0.04285714285714285,0,5,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Tetraspanin-Mediated Cell Adhesion,0.0,0.0,0.0,0,5,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Angiogenesis and Vascular Remodeling,Transcriptional Regulation of Differentiation,0.0,0.0,0.0,0,5,2,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Epithelial-Mesenchymal Transition,0.0,0.0,0.0,0,5,18,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Calcium-Mediated Proliferation and Survival,0.0,0.1111111111111111,0.03333333333333333,0,5,13,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Glioma Stem Cell Maintenance,0.23076923076923078,0.6666666666666666,0.36153846153846153,3,5,11,True
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Integrin-Mediated Cell Invasion,0.0,0.125,0.0375,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Extracellular Matrix Remodeling,0.0,0.0,0.0,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Receptor Tyrosine Kinase Signaling,0.14285714285714285,0.0,0.09999999999999999,2,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Immune Microenvironment Modulation,0.0,0.0,0.0,0,5,5,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Cuproptosis and Metabolic Reprogramming,0.0,0.1111111111111111,0.03333333333333333,0,5,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Tetraspanin-Mediated Cell Adhesion,0.0,0.125,0.0375,0,5,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Glioma Stem Cell Maintenance and Self-Renewal,Transcriptional Regulation of Differentiation,0.16666666666666666,0.0,0.11666666666666665,1,5,2,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Epithelial-Mesenchymal Transition,0.0,0.0,0.0,0,8,18,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Calcium-Mediated Proliferation and Survival,0.6153846153846154,0.125,0.46826923076923077,8,8,13,True
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Glioma Stem Cell Maintenance,0.11764705882352941,0.0,0.08235294117647059,2,8,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Integrin-Mediated Cell Invasion,0.05555555555555555,0.0,0.03888888888888888,1,8,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Extracellular Matrix Remodeling,0.0,0.0,0.0,0,8,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Receptor Tyrosine Kinase Signaling,0.11764705882352941,0.125,0.11985294117647058,2,8,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Immune Microenvironment Modulation,0.0,0.0,0.0,0,8,5,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Cuproptosis and Metabolic Reprogramming,0.0,0.125,0.0375,0,8,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Tetraspanin-Mediated Cell Adhesion,0.0,0.0,0.0,0,8,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Calcium Signaling and Ion Homeostasis,Transcriptional Regulation of Differentiation,0.0,0.0,0.0,0,8,2,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Epithelial-Mesenchymal Transition,0.03571428571428571,0.4,0.145,1,11,18,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Calcium-Mediated Proliferation and Survival,0.0,0.125,0.0375,0,11,13,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Glioma Stem Cell Maintenance,0.0,0.0,0.0,0,11,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Integrin-Mediated Cell Invasion,0.0,0.0,0.0,0,11,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Extracellular Matrix Remodeling,0.4666666666666667,0.0,0.32666666666666666,7,11,11,True
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Receptor Tyrosine Kinase Signaling,0.0,0.0,0.0,0,11,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Immune Microenvironment Modulation,0.14285714285714285,0.0,0.09999999999999999,2,11,5,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Cuproptosis and Metabolic Reprogramming,0.09090909090909091,0.125,0.10113636363636364,1,11,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Tetraspanin-Mediated Cell Adhesion,0.0,0.0,0.0,0,11,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Mesenchymal Differentiation and Epithelial-Mesenchymal Transition,Transcriptional Regulation of Differentiation,0.0,0.125,0.0375,0,11,2,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Epithelial-Mesenchymal Transition,0.0,0.0,0.0,0,5,18,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Calcium-Mediated Proliferation and Survival,0.2,0.125,0.1775,3,5,13,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Glioma Stem Cell Maintenance,0.0,0.0,0.0,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Integrin-Mediated Cell Invasion,0.0,0.0,0.0,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Extracellular Matrix Remodeling,0.0,0.0,0.0,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Receptor Tyrosine Kinase Signaling,0.0,0.0,0.0,0,5,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Immune Microenvironment Modulation,0.1111111111111111,0.0,0.07777777777777777,1,5,5,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Cuproptosis and Metabolic Reprogramming,0.0,0.2857142857142857,0.0857142857142857,0,5,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Tetraspanin-Mediated Cell Adhesion,0.0,0.0,0.0,0,5,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Hypoxia Response and Metabolic Adaptation,Transcriptional Regulation of Differentiation,0.0,0.0,0.0,0,5,2,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Epithelial-Mesenchymal Transition,0.0,0.0,0.0,0,8,18,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Calcium-Mediated Proliferation and Survival,0.05,0.125,0.0725,1,8,13,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Glioma Stem Cell Maintenance,0.0,0.0,0.0,0,8,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Integrin-Mediated Cell Invasion,0.0,0.0,0.0,0,8,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Extracellular Matrix Remodeling,0.0,0.0,0.0,0,8,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Receptor Tyrosine Kinase Signaling,0.0,0.125,0.0375,0,8,11,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Immune Microenvironment Modulation,0.3,0.3333333333333333,0.31,3,8,5,True
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Cuproptosis and Metabolic Reprogramming,0.0,0.125,0.0375,0,8,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Tetraspanin-Mediated Cell Adhesion,0.0,0.0,0.0,0,8,1,False
10_AC_gliosis_like_2,20251126_132637,20251126_144326,Immune Modulation and Inflammatory Signaling,Transcriptional Regulation of Differentiation,0.0,0.0,0.0,0,8,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Extracellular Matrix Remodeling and Cell Adhesion,0.04,0.1,0.057999999999999996,1,10,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Ion Channel-Mediated Cell Motility,0.0,0.0,0.0,0,10,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Oligodendrocyte Lineage Progenitor Identity,0.5454545454545454,0.125,0.41931818181818176,6,10,7,True
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Notch Signaling and Stem Cell Maintenance,0.0,0.1,0.03,0,10,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Lipid Metabolism and Sphingolipid Remodeling,0.1111111111111111,0.1111111111111111,0.1111111111111111,2,10,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Cell Migration and Invasion Machinery,0.0,0.1111111111111111,0.03333333333333333,0,10,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Growth Factor Receptor Signaling and Proliferation,0.058823529411764705,0.1,0.07117647058823529,1,10,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Mesenchymal Transition and Invasion Program,0.058823529411764705,0.1111111111111111,0.07450980392156863,1,10,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Mitochondrial Dynamics and Cellular Metabolism,0.07142857142857142,0.1111111111111111,0.08333333333333333,1,10,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Proteolytic Processing and Proteasomal Activity,0.0,0.1111111111111111,0.03333333333333333,0,10,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.1,0.03,0,10,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Oligodendrocyte differentiation and myelin formation,Endosomal Recycling and Receptor Trafficking,0.0,0.1111111111111111,0.03333333333333333,0,10,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Extracellular Matrix Remodeling and Cell Adhesion,0.0,0.18181818181818182,0.05454545454545454,0,3,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Ion Channel-Mediated Cell Motility,0.0,0.1,0.03,0,3,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Oligodendrocyte Lineage Progenitor Identity,0.0,0.0,0.0,0,3,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Notch Signaling and Stem Cell Maintenance,0.6,0.8571428571428571,0.677142857142857,3,3,5,True
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Lipid Metabolism and Sphingolipid Remodeling,0.0,0.09090909090909091,0.02727272727272727,0,3,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Cell Migration and Invasion Machinery,0.0,0.2,0.06,0,3,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Growth Factor Receptor Signaling and Proliferation,0.0,0.18181818181818182,0.05454545454545454,0,3,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Mesenchymal Transition and Invasion Program,0.0,0.09090909090909091,0.02727272727272727,0,3,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Mitochondrial Dynamics and Cellular Metabolism,0.0,0.09090909090909091,0.02727272727272727,0,3,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Proteolytic Processing and Proteasomal Activity,0.0,0.09090909090909091,0.02727272727272727,0,3,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.18181818181818182,0.05454545454545454,0,3,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Notch signaling and neural stem cell maintenance,Endosomal Recycling and Receptor Trafficking,0.0,0.09090909090909091,0.02727272727272727,0,3,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Extracellular Matrix Remodeling and Cell Adhesion,0.13636363636363635,0.2222222222222222,0.1621212121212121,3,9,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Ion Channel-Mediated Cell Motility,0.0,0.0,0.0,0,9,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Oligodendrocyte Lineage Progenitor Identity,0.0,0.0,0.0,0,9,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Notch Signaling and Stem Cell Maintenance,0.0,0.1,0.03,0,9,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Lipid Metabolism and Sphingolipid Remodeling,0.0,0.1111111111111111,0.03333333333333333,0,9,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Cell Migration and Invasion Machinery,0.25,0.1111111111111111,0.20833333333333331,4,9,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Growth Factor Receptor Signaling and Proliferation,0.0625,0.1,0.07375,1,9,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Mesenchymal Transition and Invasion Program,0.0,0.1111111111111111,0.03333333333333333,0,9,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Mitochondrial Dynamics and Cellular Metabolism,0.0,0.1111111111111111,0.03333333333333333,0,9,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Proteolytic Processing and Proteasomal Activity,0.0,0.1111111111111111,0.03333333333333333,0,9,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.1,0.03,0,9,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Synaptic adhesion and neuronal crosstalk,Endosomal Recycling and Receptor Trafficking,0.0,0.1111111111111111,0.03333333333333333,0,9,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Extracellular Matrix Remodeling and Cell Adhesion,0.0,0.18181818181818182,0.05454545454545454,0,8,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Ion Channel-Mediated Cell Motility,0.7,0.2222222222222222,0.5566666666666666,7,8,9,True
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Oligodendrocyte Lineage Progenitor Identity,0.0,0.0,0.0,0,8,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Notch Signaling and Stem Cell Maintenance,0.0,0.18181818181818182,0.05454545454545454,0,8,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Lipid Metabolism and Sphingolipid Remodeling,0.0,0.09090909090909091,0.02727272727272727,0,8,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Cell Migration and Invasion Machinery,0.0,0.2,0.06,0,8,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Growth Factor Receptor Signaling and Proliferation,0.0,0.08333333333333333,0.024999999999999998,0,8,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Mesenchymal Transition and Invasion Program,0.0,0.09090909090909091,0.02727272727272727,0,8,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Mitochondrial Dynamics and Cellular Metabolism,0.0,0.09090909090909091,0.02727272727272727,0,8,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Proteolytic Processing and Proteasomal Activity,0.0,0.09090909090909091,0.02727272727272727,0,8,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.08333333333333333,0.024999999999999998,0,8,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Ion homeostasis and osmotic cell volume regulation,Endosomal Recycling and Receptor Trafficking,0.0,0.09090909090909091,0.02727272727272727,0,8,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Extracellular Matrix Remodeling and Cell Adhesion,0.0,0.2222222222222222,0.06666666666666667,0,2,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Ion Channel-Mediated Cell Motility,0.0,0.125,0.0375,0,2,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Oligodendrocyte Lineage Progenitor Identity,0.0,0.0,0.0,0,2,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Notch Signaling and Stem Cell Maintenance,0.0,0.2222222222222222,0.06666666666666667,0,2,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Lipid Metabolism and Sphingolipid Remodeling,0.0,0.1111111111111111,0.03333333333333333,0,2,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Cell Migration and Invasion Machinery,0.0,0.25,0.075,0,2,11,False
