query,run_a,run_b,program_a,program_b,gene_jaccard,name_similarity,combined_similarity,overlap_count,genes_a_count,genes_b_count,is_match
Cluster_1,20251216_203928,20251216_215242,Pan-Reactive Astrocyte Marker Expression,Cellular Senescence and Senescence-Associated Secretory Phenotype,0.0,0.0,0.0,0,5,12,False
Cluster_1,20251216_203928,20251216_215242,Metabolic Reprogramming Toward Glycolysis and Biosynthesis,Reactive Astrocyte Phenotype and Identity,0.0,0.1,0.03,0,5,3,False
Cluster_1,20251216_203928,20251216_215242,Metabolic Reprogramming Toward Glycolysis and Biosynthesis,STAT3-IL6 Inflammatory Signaling Axis,0.0,0.0,0.0,0,5,8,False
Cluster_1,20251216_203928,20251216_215242,Metabolic Reprogramming Toward Glycolysis and Biosynthesis,Extracellular Matrix Remodeling and Integrin-Mediated Signaling,0.0,0.09090909090909091,0.02727272727272727,0,5,12,False
Cluster_1,20251216_203928,20251216_215242,Metabolic Reprogramming Toward Glycolysis and Biosynthesis,AP-1 Transcription Factor-Driven Stress Response,0.0,0.0,0.0,0,5,10,False
Cluster_1,20251216_203928,20251216_215242,Metabolic Reprogramming Toward Glycolysis and Biosynthesis,Metabolic Reprogramming and Glycolytic Enhancement,0.25,0.375,0.2875,2,5,5,False
Cluster_1,20251216_203928,20251216_215242,Metabolic Reprogramming Toward Glycolysis and Biosynthesis,Neurodegeneration-Associated Pathways and Chronic Astrocyte Dysfunction,0.0,0.09090909090909091,0.02727272727272727,0,5,5,False
Cluster_1,20251216_203928,20251216_215242,Metabolic Reprogramming Toward Glycolysis and Biosynthesis,Cellular Senescence and Senescence-Associated Secretory Phenotype,0.0,0.09090909090909091,0.02727272727272727,0,5,12,False
Cluster_1,20251216_203928,20251216_215242,Synapse-Associated Pruning and Neuronal Interaction,Reactive Astrocyte Phenotype and Identity,0.0,0.1111111111111111,0.03333333333333333,0,5,3,False
Cluster_1,20251216_203928,20251216_215242,Synapse-Associated Pruning and Neuronal Interaction,STAT3-IL6 Inflammatory Signaling Axis,0.0,0.0,0.0,0,5,8,False
Cluster_1,20251216_203928,20251216_215242,Synapse-Associated Pruning and Neuronal Interaction,Extracellular Matrix Remodeling and Integrin-Mediated Signaling,0.0,0.1,0.03,0,5,12,False
Cluster_1,20251216_203928,20251216_215242,Synapse-Associated Pruning and Neuronal Interaction,AP-1 Transcription Factor-Driven Stress Response,0.0,0.0,0.0,0,5,10,False
Cluster_1,20251216_203928,20251216_215242,Synapse-Associated Pruning and Neuronal Interaction,Metabolic Reprogramming and Glycolytic Enhancement,0.0,0.1111111111111111,0.03333333333333333,0,5,5,False
Cluster_1,20251216_203928,20251216_215242,Synapse-Associated Pruning and Neuronal Interaction,Neurodegeneration-Associated Pathways and Chronic Astrocyte Dysfunction,0.0,0.1,0.03,0,5,5,False
Cluster_1,20251216_203928,20251216_215242,Synapse-Associated Pruning and Neuronal Interaction,Cellular Senescence and Senescence-Associated Secretory Phenotype,0.0,0.1,0.03,0,5,12,False
Cluster_1,20251216_203928,20251216_215242,Transcriptional Control of Inflammatory and Stress Responses,Reactive Astrocyte Phenotype and Identity,0.0,0.09090909090909091,0.02727272727272727,0,11,3,False
Cluster_1,20251216_203928,20251216_215242,Transcriptional Control of Inflammatory and Stress Responses,STAT3-IL6 Inflammatory Signaling Axis,0.05555555555555555,0.1,0.06888888888888889,1,11,8,False
Cluster_1,20251216_203928,20251216_215242,Transcriptional Control of Inflammatory and Stress Responses,Extracellular Matrix Remodeling and Integrin-Mediated Signaling,0.0,0.08333333333333333,0.024999999999999998,0,11,12,False
Cluster_1,20251216_203928,20251216_215242,Transcriptional Control of Inflammatory and Stress Responses,AP-1 Transcription Factor-Driven Stress Response,0.5,0.09090909090909091,0.37727272727272726,7,11,10,True
Cluster_1,20251216_203928,20251216_215242,Transcriptional Control of Inflammatory and Stress Responses,Metabolic Reprogramming and Glycolytic Enhancement,0.0,0.09090909090909091,0.02727272727272727,0,11,5,False
Cluster_1,20251216_203928,20251216_215242,Transcriptional Control of Inflammatory and Stress Responses,Neurodegeneration-Associated Pathways and Chronic Astrocyte Dysfunction,0.0,0.08333333333333333,0.024999999999999998,0,11,5,False
Cluster_1,20251216_203928,20251216_215242,Transcriptional Control of Inflammatory and Stress Responses,Cellular Senescence and Senescence-Associated Secretory Phenotype,0.045454545454545456,0.08333333333333333,0.05681818181818181,1,11,12,False
Cluster_1,20251216_203928,20251216_215242,Growth Factor Signaling and Cellular Proliferation Control,Reactive Astrocyte Phenotype and Identity,0.0,0.09090909090909091,0.02727272727272727,0,6,3,False
Cluster_1,20251216_203928,20251216_215242,Growth Factor Signaling and Cellular Proliferation Control,STAT3-IL6 Inflammatory Signaling Axis,0.0,0.1,0.03,0,6,8,False
Cluster_1,20251216_203928,20251216_215242,Growth Factor Signaling and Cellular Proliferation Control,Extracellular Matrix Remodeling and Integrin-Mediated Signaling,0.0,0.18181818181818182,0.05454545454545454,0,6,12,False
Cluster_1,20251216_203928,20251216_215242,Growth Factor Signaling and Cellular Proliferation Control,AP-1 Transcription Factor-Driven Stress Response,0.06666666666666667,0.0,0.04666666666666666,1,6,10,False
Cluster_1,20251216_203928,20251216_215242,Growth Factor Signaling and Cellular Proliferation Control,Metabolic Reprogramming and Glycolytic Enhancement,0.0,0.09090909090909091,0.02727272727272727,0,6,5,False
Cluster_1,20251216_203928,20251216_215242,Growth Factor Signaling and Cellular Proliferation Control,Neurodegeneration-Associated Pathways and Chronic Astrocyte Dysfunction,0.0,0.08333333333333333,0.024999999999999998,0,6,5,False
Cluster_1,20251216_203928,20251216_215242,Growth Factor Signaling and Cellular Proliferation Control,Cellular Senescence and Senescence-Associated Secretory Phenotype,0.125,0.18181818181818182,0.14204545454545453,2,6,12,False
Cluster_1,20251216_203928,20251216_215242,"Cell Adhesion, Migration, and Extracellular Matrix Interactions",Reactive Astrocyte Phenotype and Identity,0.06666666666666667,0.09090909090909091,0.07393939393939393,1,13,3,False
Cluster_1,20251216_203928,20251216_215242,"Cell Adhesion, Migration, and Extracellular Matrix Interactions",STAT3-IL6 Inflammatory Signaling Axis,0.0,0.0,0.0,0,13,8,False
Cluster_1,20251216_203928,20251216_215242,"Cell Adhesion, Migration, and Extracellular Matrix Interactions",Extracellular Matrix Remodeling and Integrin-Mediated Signaling,0.47058823529411764,0.3,0.4194117647058824,8,13,12,True
Cluster_1,20251216_203928,20251216_215242,"Cell Adhesion, Migration, and Extracellular Matrix Interactions",AP-1 Transcription Factor-Driven Stress Response,0.0,0.0,0.0,0,13,10,False
Cluster_1,20251216_203928,20251216_215242,"Cell Adhesion, Migration, and Extracellular Matrix Interactions",Metabolic Reprogramming and Glycolytic Enhancement,0.0,0.09090909090909091,0.02727272727272727,0,13,5,False
Cluster_1,20251216_203928,20251216_215242,"Cell Adhesion, Migration, and Extracellular Matrix Interactions",Neurodegeneration-Associated Pathways and Chronic Astrocyte Dysfunction,0.0,0.08333333333333333,0.024999999999999998,0,13,5,False
Cluster_1,20251216_203928,20251216_215242,"Cell Adhesion, Migration, and Extracellular Matrix Interactions",Cellular Senescence and Senescence-Associated Secretory Phenotype,0.0,0.08333333333333333,0.024999999999999998,0,13,12,False
Cluster_1,20251216_203928,20251216_215242,Tumor Microenvironment Remodeling and Immunosuppression,Reactive Astrocyte Phenotype and Identity,0.0,0.1111111111111111,0.03333333333333333,0,10,3,False
Cluster_1,20251216_203928,20251216_215242,Tumor Microenvironment Remodeling and Immunosuppression,STAT3-IL6 Inflammatory Signaling Axis,0.2,0.0,0.13999999999999999,3,10,8,False
Cluster_1,20251216_203928,20251216_215242,Tumor Microenvironment Remodeling and Immunosuppression,Extracellular Matrix Remodeling and Integrin-Mediated Signaling,0.15789473684210525,0.2222222222222222,0.17719298245614035,3,10,12,False
Cluster_1,20251216_203928,20251216_215242,Tumor Microenvironment Remodeling and Immunosuppression,AP-1 Transcription Factor-Driven Stress Response,0.0,0.0,0.0,0,10,10,False
Cluster_1,20251216_203928,20251216_215242,Tumor Microenvironment Remodeling and Immunosuppression,Metabolic Reprogramming and Glycolytic Enhancement,0.0,0.1111111111111111,0.03333333333333333,0,10,5,False
Cluster_1,20251216_203928,20251216_215242,Tumor Microenvironment Remodeling and Immunosuppression,Neurodegeneration-Associated Pathways and Chronic Astrocyte Dysfunction,0.0,0.1,0.03,0,10,5,False
Cluster_1,20251216_203928,20251216_215242,Tumor Microenvironment Remodeling and Immunosuppression,Cellular Senescence and Senescence-Associated Secretory Phenotype,0.047619047619047616,0.1,0.06333333333333332,1,10,12,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Synaptic Adhesion and Connectivity,0.35714285714285715,0.5,0.4,10,19,19,True
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Neuronal Excitability Control,0.0,0.14285714285714285,0.04285714285714285,0,19,13,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Axon Guidance and Developmental Routing,0.0,0.1111111111111111,0.03333333333333333,0,19,10,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Glutamate and GABA Neurotransmission,0.0,0.125,0.0375,0,19,5,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,19,6,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Histone Modification and Chromatin Remodeling,0.0,0.1111111111111111,0.03333333333333333,0,19,1,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Developmental Transcriptional Programming,0.0,0.0,0.0,0,19,8,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,DNA Damage Response and Translesion Synthesis,0.0,0.1,0.03,0,19,2,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,19,4,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Tumor Microenvironment Remodeling and Immunomodulation,0.2727272727272727,0.1111111111111111,0.22424242424242422,6,19,9,False
Cluster_2,20251216_204435,20251216_215657,Synaptic Adhesion and Neuronal Contact,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.25,0.075,0,19,7,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Synaptic Adhesion and Connectivity,0.0,0.16666666666666666,0.049999999999999996,0,8,19,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Neuronal Excitability Control,0.0,0.0,0.0,0,8,13,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Axon Guidance and Developmental Routing,0.0,0.0,0.0,0,8,10,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Glutamate and GABA Neurotransmission,0.0,0.0,0.0,0,8,5,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,8,6,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Histone Modification and Chromatin Remodeling,0.0,0.0,0.0,0,8,1,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Developmental Transcriptional Programming,0.0,0.0,0.0,0,8,8,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,DNA Damage Response and Translesion Synthesis,0.0,0.0,0.0,0,8,2,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,8,4,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.0,0.0,0,8,9,False
Cluster_2,20251216_204435,20251216_215657,Integrin-Mediated Cell-Substrate Adhesion,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.0,0.0,0,8,7,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Synaptic Adhesion and Connectivity,0.0,0.0,0.0,0,11,19,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Neuronal Excitability Control,0.0,0.0,0.0,0,11,13,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Axon Guidance and Developmental Routing,0.4,0.0,0.27999999999999997,6,11,10,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Glutamate and GABA Neurotransmission,0.0,0.0,0.0,0,11,5,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,11,6,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Histone Modification and Chromatin Remodeling,0.0,0.14285714285714285,0.04285714285714285,0,11,1,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Developmental Transcriptional Programming,0.0,0.0,0.0,0,11,8,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,DNA Damage Response and Translesion Synthesis,0.0,0.0,0.0,0,11,2,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,11,4,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.14285714285714285,0.04285714285714285,0,11,9,False
Cluster_2,20251216_204435,20251216_215657,Rho-GTPase-Mediated Cytoskeletal Remodeling,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.0,0.0,0,11,7,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Synaptic Adhesion and Connectivity,0.0,0.0,0.0,0,12,19,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Neuronal Excitability Control,0.0,0.0,0.0,0,12,13,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Axon Guidance and Developmental Routing,0.0,0.0,0.0,0,12,10,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Glutamate and GABA Neurotransmission,0.0,0.0,0.0,0,12,5,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Growth Factor Receptor Signaling,0.2857142857142857,1.0,0.5,4,12,6,True
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Histone Modification and Chromatin Remodeling,0.0,0.0,0.0,0,12,1,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Developmental Transcriptional Programming,0.0,0.0,0.0,0,12,8,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,DNA Damage Response and Translesion Synthesis,0.0,0.0,0.0,0,12,2,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,12,4,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.0,0.0,0,12,9,False
Cluster_2,20251216_204435,20251216_215657,Growth Factor Receptor Signaling,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.125,0.0375,0,12,7,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Synaptic Adhesion and Connectivity,0.0,0.1111111111111111,0.03333333333333333,0,11,19,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Neuronal Excitability Control,0.4117647058823529,0.0,0.28823529411764703,7,11,13,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Axon Guidance and Developmental Routing,0.0,0.1,0.03,0,11,10,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Glutamate and GABA Neurotransmission,0.0,0.1111111111111111,0.03333333333333333,0,11,5,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,11,6,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Histone Modification and Chromatin Remodeling,0.0,0.1,0.03,0,11,1,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Developmental Transcriptional Programming,0.0,0.0,0.0,0,11,8,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,DNA Damage Response and Translesion Synthesis,0.0,0.09090909090909091,0.02727272727272727,0,11,2,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,11,4,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.1,0.03,0,11,9,False
Cluster_2,20251216_204435,20251216_215657,Ion Channel Diversity and Neuronal-Like Electrophysiology,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.1,0.03,0,11,7,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Synaptic Adhesion and Connectivity,0.0,0.16666666666666666,0.049999999999999996,0,5,19,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Neuronal Excitability Control,0.0,0.0,0.0,0,5,13,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Axon Guidance and Developmental Routing,0.0,0.0,0.0,0,5,10,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Glutamate and GABA Neurotransmission,0.6666666666666666,0.0,0.4666666666666666,4,5,5,True
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,5,6,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Histone Modification and Chromatin Remodeling,0.0,0.0,0.0,0,5,1,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Developmental Transcriptional Programming,0.0,0.0,0.0,0,5,8,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,DNA Damage Response and Translesion Synthesis,0.0,0.0,0.0,0,5,2,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,5,4,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.0,0.0,0,5,9,False
Cluster_2,20251216_204435,20251216_215657,Glutamatergic Synaptic Transmission,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.14285714285714285,0.04285714285714285,0,5,7,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Synaptic Adhesion and Connectivity,0.0,0.125,0.0375,0,8,19,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Neuronal Excitability Control,0.0,0.14285714285714285,0.04285714285714285,0,8,13,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Axon Guidance and Developmental Routing,0.0,0.1111111111111111,0.03333333333333333,0,8,10,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Glutamate and GABA Neurotransmission,0.0,0.125,0.0375,0,8,5,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,8,6,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Histone Modification and Chromatin Remodeling,0.0,0.1111111111111111,0.03333333333333333,0,8,1,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Developmental Transcriptional Programming,0.3333333333333333,0.14285714285714285,0.27619047619047615,4,8,8,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,DNA Damage Response and Translesion Synthesis,0.0,0.1,0.03,0,8,2,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,8,4,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.1111111111111111,0.03333333333333333,0,8,9,False
Cluster_2,20251216_204435,20251216_215657,Transcriptional Reprogramming and EMT Control,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.1111111111111111,0.03333333333333333,0,8,7,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Synaptic Adhesion and Connectivity,0.0,0.125,0.0375,0,14,19,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Neuronal Excitability Control,0.0,0.0,0.0,0,14,13,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Axon Guidance and Developmental Routing,0.0,0.1111111111111111,0.03333333333333333,0,14,10,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Glutamate and GABA Neurotransmission,0.0,0.125,0.0375,0,14,5,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,14,6,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Histone Modification and Chromatin Remodeling,0.0,0.25,0.075,0,14,1,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Developmental Transcriptional Programming,0.0,0.0,0.0,0,14,8,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,DNA Damage Response and Translesion Synthesis,0.0,0.1,0.03,0,14,2,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,14,4,False
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Tumor Microenvironment Remodeling and Immunomodulation,0.35294117647058826,0.25,0.3220588235294118,6,14,9,True
Cluster_2,20251216_204435,20251216_215657,Extracellular Matrix Remodeling and Proteolysis,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.1111111111111111,0.03333333333333333,0,14,7,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Synaptic Adhesion and Connectivity,0.0,0.125,0.0375,0,7,19,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Neuronal Excitability Control,0.17647058823529413,0.0,0.12352941176470589,3,7,13,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Axon Guidance and Developmental Routing,0.0,0.1111111111111111,0.03333333333333333,0,7,10,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Glutamate and GABA Neurotransmission,0.0,0.125,0.0375,0,7,5,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Growth Factor Receptor Signaling,0.0,0.125,0.0375,0,7,6,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Histone Modification and Chromatin Remodeling,0.0,0.1111111111111111,0.03333333333333333,0,7,1,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Developmental Transcriptional Programming,0.0,0.0,0.0,0,7,8,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,DNA Damage Response and Translesion Synthesis,0.0,0.1,0.03,0,7,2,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Astrocyte-Specific Metabolic Support,0.375,0.14285714285714285,0.3053571428571428,3,7,4,True
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.1111111111111111,0.03333333333333333,0,7,9,False
Cluster_2,20251216_204435,20251216_215657,Calcium Signaling and Metabolic Coupling,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.25,0.075,0,7,7,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Synaptic Adhesion and Connectivity,0.0,0.125,0.0375,0,1,19,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Neuronal Excitability Control,0.0,0.14285714285714285,0.04285714285714285,0,1,13,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Axon Guidance and Developmental Routing,0.0,0.1111111111111111,0.03333333333333333,0,1,10,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Glutamate and GABA Neurotransmission,0.0,0.125,0.0375,0,1,5,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,1,6,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Histone Modification and Chromatin Remodeling,0.0,0.1111111111111111,0.03333333333333333,0,1,1,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Developmental Transcriptional Programming,0.0,0.0,0.0,0,1,8,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,DNA Damage Response and Translesion Synthesis,0.0,0.1,0.03,0,1,2,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,1,4,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.1111111111111111,0.03333333333333333,0,1,9,False
Cluster_2,20251216_204435,20251216_215657,Cell Cycle and Proliferation Control,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.1111111111111111,0.03333333333333333,0,1,7,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Synaptic Adhesion and Connectivity,0.0,0.125,0.0375,0,4,19,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Neuronal Excitability Control,0.0,0.0,0.0,0,4,13,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Axon Guidance and Developmental Routing,0.07692307692307693,0.1111111111111111,0.08717948717948718,1,4,10,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Glutamate and GABA Neurotransmission,0.0,0.125,0.0375,0,4,5,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,4,6,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Histone Modification and Chromatin Remodeling,0.0,0.1111111111111111,0.03333333333333333,0,4,1,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Developmental Transcriptional Programming,0.0,0.0,0.0,0,4,8,False
